166.16666666666666,59.666666666666664,171.0,66.0
166.16666666666666,59.666666666666664,162.0,64.0
166.16666666666666,59.666666666666664,166.0,73.0
166.16666666666666,59.666666666666664,160.0,49.0
166.16666666666666,59.666666666666664,166.0,51.0
166.16666666666666,59.666666666666664,165.0,74.0
166.16666666666666,59.666666666666664,155.0,49.0
166.16666666666666,59.666666666666664,165.0,57.0
166.16666666666666,59.666666666666664,159.0,69.0
166.16666666666666,59.666666666666664,169.0,61.0
166.16666666666666,59.666666666666664,165.0,69.0
166.16666666666666,59.666666666666664,173.0,56.0
166.16666666666666,59.666666666666664,175.0,60.0
166.16666666666666,59.666666666666664,161.0,65.0
166.16666666666666,59.666666666666664,165.0,55.0
166.16666666666666,59.666666666666664,172.0,57.0
166.16666666666666,59.666666666666664,169.0,48.0
166.16666666666666,59.666666666666664,173.0,51.0
145.4,64.13333333333334,141.0,64.0
145.4,64.13333333333334,143.0,52.0
145.4,64.13333333333334,139.0,50.0
145.4,64.13333333333334,140.0,73.0
145.4,64.13333333333334,149.0,50.0
145.4,64.13333333333334,149.0,65.0
145.4,64.13333333333334,140.0,62.0
145.4,64.13333333333334,151.0,73.0
145.4,64.13333333333334,155.0,63.0
145.4,64.13333333333334,138.0,71.0
145.4,64.13333333333334,147.0,64.0
145.4,64.13333333333334,149.0,73.0
145.4,64.13333333333334,150.0,68.0
145.4,64.13333333333334,144.0,72.0
145.4,64.13333333333334,146.0,62.0
185.41666666666666,58.333333333333336,190.0,70.0
185.41666666666666,58.333333333333336,183.0,61.0
185.41666666666666,58.333333333333336,189.0,61.0
185.41666666666666,58.333333333333336,185.0,65.0
185.41666666666666,58.333333333333336,191.0,52.0
185.41666666666666,58.333333333333336,178.0,54.0
185.41666666666666,58.333333333333336,184.0,52.0
185.41666666666666,58.333333333333336,179.0,56.0
185.41666666666666,58.333333333333336,191.0,70.0
185.41666666666666,58.333333333333336,187.0,51.0
185.41666666666666,58.333333333333336,179.0,50.0
185.41666666666666,58.333333333333336,189.0,58.0
181.0,78.92307692307692,185.0,77.0
181.0,78.92307692307692,186.0,80.0
181.0,78.92307692307692,173.0,81.0
181.0,78.92307692307692,179.0,85.0
181.0,78.92307692307692,181.0,70.0
181.0,78.92307692307692,173.0,83.0
181.0,78.92307692307692,177.0,78.0
181.0,78.92307692307692,189.0,80.0
181.0,78.92307692307692,181.0,70.0
181.0,78.92307692307692,169.0,82.0
181.0,78.92307692307692,186.0,77.0
181.0,78.92307692307692,191.0,85.0
181.0,78.92307692307692,183.0,78.0
162.28571428571428,95.35714285714286,168.0,94.0
162.28571428571428,95.35714285714286,168.0,92.0
162.28571428571428,95.35714285714286,164.0,101.0
162.28571428571428,95.35714285714286,169.0,101.0
162.28571428571428,95.35714285714286,164.0,86.0
162.28571428571428,95.35714285714286,156.0,104.0
162.28571428571428,95.35714285714286,160.0,102.0
162.28571428571428,95.35714285714286,165.0,91.0
162.28571428571428,95.35714285714286,161.0,95.0
162.28571428571428,95.35714285714286,164.0,98.0
162.28571428571428,95.35714285714286,158.0,95.0
162.28571428571428,95.35714285714286,156.0,97.0
162.28571428571428,95.35714285714286,157.0,95.0
162.28571428571428,95.35714285714286,162.0,84.0
182.06666666666666,96.66666666666667,188.0,104.0
182.06666666666666,96.66666666666667,180.0,100.0
182.06666666666666,96.66666666666667,185.0,99.0
182.06666666666666,96.66666666666667,175.0,99.0
182.06666666666666,96.66666666666667,174.0,101.0
182.06666666666666,96.66666666666667,189.0,103.0
182.06666666666666,96.66666666666667,178.0,105.0
182.06666666666666,96.66666666666667,183.0,88.0
182.06666666666666,96.66666666666667,177.0,90.0
182.06666666666666,96.66666666666667,182.0,98.0
182.06666666666666,96.66666666666667,180.0,88.0
182.06666666666666,96.66666666666667,180.0,96.0
182.06666666666666,96.66666666666667,187.0,91.0
182.06666666666666,96.66666666666667,185.0,93.0
182.06666666666666,96.66666666666667,188.0,95.0
144.21428571428572,88.71428571428571,148.0,87.0
144.21428571428572,88.71428571428571,151.0,91.0
144.21428571428572,88.71428571428571,137.0,99.0
144.21428571428572,88.71428571428571,155.0,83.0
144.21428571428572,88.71428571428571,143.0,99.0
144.21428571428572,88.71428571428571,137.0,92.0
144.21428571428572,88.71428571428571,142.0,77.0
144.21428571428572,88.71428571428571,138.0,87.0
144.21428571428572,88.71428571428571,147.0,85.0
144.21428571428572,88.71428571428571,153.0,82.0
144.21428571428572,88.71428571428571,139.0,80.0
144.21428571428572,88.71428571428571,149.0,91.0
144.21428571428572,88.71428571428571,139.0,89.0
144.21428571428572,88.71428571428571,141.0,100.0
